value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53,value_54,value_55,value_56,value_57,value_58,value_59,value_60,value_61,value_62,value_63,value_64,value_65,value_66,value_67,value_68,value_69,value_70,label
19.0,27.0,45.0,39.0,52.0,39.0,23.0,6.0,13.0,31.0,39.0,50.0,61.0,81.0,73.0,53.0,65.0,58.0,67.0,78.0,79.0,80.0,78.0,80.0,79.0,63.0,82.0,62.0,75.0,69.0,57.0,68.0,79.0,69.0,63.0,69.0,58.0,77.0,57.0,62.0,71.0,75.0,78.0,62.0,81.0,72.0,67.0,80.0,78.0,59.0,77.0,78.0,72.0,81.0,75.0,60.0,78.0,63.0,70.0,52.0,48.0,40.0,25.0,14.0,18.0,12.0,4.0,18.0,9.0,22.0,1.0
0.524417,0.752157,0.977835,0.780609,0.612088,0.353433,0.461126,0.323739,0.55291,0.642517,0.925198,0.599073,0.192983,0.263244,0.08562,0.238443,0.462086,0.798759,0.934765,0.819117,0.64469,0.484405,0.15926,0.262923,0.659719,0.680768,0.636452,0.418695,0.345337,0.247194,0.340948,0.415024,0.443996,0.740426,0.795219,0.802566,0.669604,0.444885,0.530253,0.273566,0.515021,0.47902,0.708654,0.448593,0.443115,0.139522,0.0,0.077993,0.436259,0.802452,0.95493,0.831523,0.765669,0.380039,0.109961,0.408378,0.627668,0.762733,0.571075,0.515836,0.411156,0.111167,0.127174,0.19495,0.426915,0.70663,1.0,0.874738,0.794868,0.519766,0.0
43.0,48.0,48.0,47.0,51.0,58.0,75.0,64.0,71.0,85.0,72.0,66.0,55.0,60.0,43.0,39.0,50.0,65.0,85.0,73.0,74.0,68.0,49.0,51.0,37.0,27.0,47.0,50.0,49.0,67.0,67.0,80.0,79.0,79.0,65.0,77.0,64.0,73.0,57.0,48.0,48.0,68.0,85.0,66.0,68.0,50.0,33.0,48.0,52.0,68.0,75.0,63.0,66.0,84.0,64.0,58.0,46.0,26.0,8.0,4.0,10.0,12.0,13.0,6.0,26.0,31.0,18.0,30.0,27.0,27.0,1.0
0.481042,0.848921,0.923997,0.881241,0.560377,0.419729,0.424483,0.296207,0.544982,0.691169,0.723615,0.612576,0.407244,0.116602,0.0,0.18662,0.584018,0.684222,0.834356,0.78825,0.535591,0.383362,0.445383,0.328523,0.37557,0.613457,0.72695,0.411512,0.434622,0.047884,0.090159,0.225745,0.475427,0.779752,0.987331,0.872789,0.639888,0.518273,0.378688,0.332497,0.526196,0.593217,0.611218,0.633223,0.392043,0.233838,0.176824,0.185469,0.606837,0.760176,1.0,0.865699,0.717153,0.508677,0.429641,0.251346,0.390079,0.712966,0.713985,0.500239,0.385093,0.050661,0.397911,0.370366,0.574968,0.791561,0.869833,0.766046,0.681248,0.407517,0.0
0.457786,0.687745,0.98743,0.918236,0.688104,0.356755,0.423711,0.269084,0.457414,0.631039,0.467353,0.543601,0.251776,0.102914,0.0,0.31497,0.453797,0.736265,1.0,0.90156,0.649099,0.382356,0.267131,0.38832,0.406457,0.458453,0.574811,0.556402,0.269035,0.224393,0.043473,0.213071,0.419788,0.724534,0.776364,0.929327,0.723935,0.332144,0.41044,0.466961,0.529132,0.709436,0.645941,0.575803,0.359377,0.06525,0.166779,0.258254,0.396136,0.603568,0.889736,0.812032,0.543224,0.539773,0.363757,0.390484,0.494591,0.511812,0.55124,0.623099,0.337843,0.054995,0.088983,0.268529,0.439423,0.752741,0.951919,0.965709,0.49843,0.51459,0.0
0.591932,0.633927,0.949993,0.895536,0.62694,0.31953,0.318234,0.265997,0.271775,0.909242,0.616919,0.353033,0.218742,0.135428,0.0,0.276493,0.670138,0.891782,1.0,0.754069,0.745621,0.513417,0.313543,0.202011,0.367803,0.649211,0.577171,0.47638,0.266176,0.068096,0.102266,0.194668,0.44661,0.686985,0.812723,0.845652,0.578515,0.455319,0.228323,0.382086,0.436338,0.578603,0.576809,0.442884,0.307884,0.187847,0.232905,0.202093,0.479819,0.70754,0.950659,0.897061,0.593968,0.464652,0.167497,0.409784,0.476414,0.543851,0.635516,0.536467,0.436771,0.231063,0.055833,0.28037,0.254319,0.808088,0.925116,0.842181,0.532262,0.520718,0.0
100.0,80.0,80.0,72.0,64.0,66.0,75.0,62.0,55.0,69.0,75.0,69.0,86.0,72.0,75.0,67.0,78.0,60.0,76.0,69.0,71.0,51.0,46.0,40.0,52.0,46.0,50.0,41.0,29.0,42.0,54.0,71.0,55.0,60.0,66.0,77.0,64.0,72.0,64.0,63.0,80.0,61.0,54.0,69.0,84.0,74.0,65.0,74.0,72.0,65.0,79.0,79.0,69.0,70.0,56.0,40.0,60.0,50.0,57.0,69.0,87.0,77.0,61.0,77.0,57.0,54.0,68.0,69.0,64.0,48.0,1.0
1.0,18.0,7.0,5.0,10.0,17.0,19.0,4.0,6.0,22.0,3.0,23.0,37.0,45.0,60.0,79.0,68.0,83.0,78.0,71.0,65.0,65.0,77.0,76.0,69.0,50.0,70.0,60.0,53.0,50.0,68.0,83.0,70.0,78.0,67.0,59.0,44.0,30.0,46.0,65.0,62.0,70.0,87.0,68.0,51.0,56.0,54.0,49.0,68.0,59.0,68.0,56.0,76.0,84.0,80.0,77.0,74.0,77.0,67.0,79.0,66.0,49.0,44.0,26.0,17.0,27.0,22.0,39.0,43.0,48.0,1.0
0.446334,0.667484,0.843979,0.853791,0.630717,0.453933,0.423316,0.355406,0.41473,0.687641,0.689976,0.584612,0.411586,0.225897,0.149972,0.461898,0.418563,0.717431,0.966081,0.859116,0.734792,0.492515,0.476437,0.315768,0.624076,0.735162,0.574515,0.608235,0.359268,0.142733,0.0,0.195778,0.574459,0.826957,0.873936,0.911866,0.749445,0.491333,0.312461,0.429073,0.557162,0.696283,0.736872,0.452359,0.322748,0.041672,0.206154,0.258236,0.552769,0.647874,1.0,0.754544,0.736093,0.488463,0.354143,0.373443,0.469163,0.744877,0.670168,0.459628,0.332601,0.200218,0.21795,0.22755,0.477007,0.765133,0.958735,0.740901,0.715036,0.442939,0.0
52.0,64.0,53.0,61.0,72.0,75.0,92.0,73.0,72.0,74.0,69.0,69.0,64.0,70.0,80.0,74.0,62.0,77.0,70.0,77.0,77.0,77.0,93.0,79.0,71.0,57.0,69.0,76.0,80.0,64.0,74.0,77.0,65.0,48.0,61.0,80.0,86.0,68.0,65.0,74.0,65.0,64.0,76.0,58.0,50.0,55.0,68.0,71.0,88.0,75.0,73.0,79.0,79.0,61.0,59.0,39.0,26.0,36.0,26.0,24.0,29.0,35.0,28.0,33.0,53.0,37.0,30.0,10.0,2.0,1.0,1.0
65.0,70.0,67.0,73.0,72.0,73.0,67.0,54.0,65.0,84.0,73.0,65.0,80.0,65.0,79.0,77.0,69.0,79.0,96.0,77.0,69.0,64.0,56.0,55.0,67.0,66.0,54.0,36.0,30.0,15.0,34.0,36.0,27.0,25.0,28.0,40.0,52.0,39.0,45.0,65.0,84.0,68.0,62.0,68.0,60.0,41.0,32.0,28.0,48.0,63.0,66.0,60.0,79.0,75.0,57.0,57.0,62.0,67.0,53.0,64.0,84.0,77.0,59.0,74.0,67.0,54.0,34.0,25.0,44.0,31.0,1.0
28.0,37.0,25.0,45.0,60.0,66.0,52.0,51.0,31.0,13.0,10.0,20.0,28.0,36.0,54.0,47.0,47.0,61.0,60.0,78.0,91.0,73.0,67.0,51.0,39.0,42.0,36.0,42.0,52.0,49.0,64.0,62.0,73.0,80.0,68.0,84.0,69.0,70.0,50.0,63.0,45.0,34.0,51.0,57.0,75.0,90.0,79.0,75.0,66.0,77.0,58.0,58.0,62.0,57.0,76.0,67.0,61.0,55.0,62.0,63.0,58.0,74.0,57.0,64.0,57.0,77.0,97.0,80.0,60.0,50.0,1.0
0.608703,0.71706,1.0,0.951788,0.667663,0.603093,0.519282,0.455354,0.543758,0.696388,0.600358,0.592938,0.394744,0.216654,0.151947,0.225216,0.494524,0.72677,0.794994,0.805966,0.544144,0.503758,0.303804,0.271973,0.504061,0.799203,0.634765,0.535208,0.48617,0.249561,0.213601,0.267422,0.496925,0.777566,0.94048,0.899731,0.585193,0.445147,0.371088,0.359985,0.482799,0.80789,0.871211,0.742484,0.345037,0.151286,0.064755,0.300335,0.502415,0.868524,0.870392,0.87509,0.803811,0.418664,0.325488,0.292999,0.463866,0.730263,0.661578,0.649304,0.321679,0.289079,0.0,0.32257,0.548312,0.768187,0.792177,0.841147,0.689935,0.532399,0.0
80.0,65.0,64.0,71.0,80.0,92.0,77.0,65.0,67.0,79.0,59.0,79.0,61.0,76.0,56.0,65.0,83.0,64.0,76.0,63.0,61.0,62.0,72.0,62.0,74.0,55.0,60.0,60.0,64.0,51.0,51.0,32.0,32.0,32.0,38.0,34.0,54.0,65.0,84.0,67.0,61.0,62.0,74.0,79.0,72.0,68.0,69.0,66.0,50.0,68.0,79.0,80.0,61.0,63.0,77.0,68.0,63.0,70.0,68.0,76.0,68.0,76.0,79.0,77.0,89.0,72.0,75.0,73.0,73.0,75.0,1.0
0.432344,0.746119,0.790563,0.934197,0.488551,0.473009,0.271271,0.225456,0.488243,0.473382,0.643919,0.389332,0.333927,0.015706,0.009555,0.219619,0.401835,0.741909,0.756913,0.898895,0.803994,0.672645,0.308293,0.399095,0.312487,0.744565,0.709197,0.472551,0.402697,0.075078,0.008931,0.235695,0.37606,0.837594,0.797492,0.749912,0.566941,0.492485,0.245547,0.209762,0.416624,0.608536,0.535729,0.413368,0.48017,0.02136,0.020895,0.161017,0.432961,0.802117,0.97512,0.815863,0.537978,0.538124,0.291762,0.482596,0.271278,0.628695,0.810447,0.484132,0.273058,0.123824,0.0,0.165907,0.440365,0.691437,1.0,0.883845,0.669781,0.496834,0.0
0.551385,0.836156,0.715898,0.89806,0.513395,0.420627,0.326959,0.419982,0.495344,0.689897,0.618737,0.599549,0.3797,0.178714,0.087142,0.230894,0.498682,0.69698,0.884856,0.870046,0.669691,0.375916,0.324705,0.37848,0.467614,0.649471,0.617894,0.5585,0.394297,0.131021,0.145661,0.345271,0.489364,0.809607,0.844431,0.866375,0.638319,0.307585,0.465507,0.343664,0.541946,0.613416,0.573609,0.646974,0.393807,0.089428,0.182831,0.379554,0.526298,0.83551,1.0,0.781963,0.714886,0.349884,0.339637,0.331488,0.46536,0.56594,0.587538,0.452746,0.204268,0.127172,0.0,0.186965,0.425026,0.639403,0.915153,0.852791,0.685917,0.464848,0.0
48.0,65.0,75.0,70.0,80.0,79.0,68.0,78.0,64.0,59.0,73.0,92.0,80.0,72.0,75.0,72.0,59.0,55.0,53.0,44.0,38.0,56.0,61.0,61.0,71.0,72.0,62.0,81.0,75.0,67.0,51.0,41.0,34.0,19.0,22.0,17.0,6.0,14.0,21.0,33.0,18.0,12.0,27.0,11.0,10.0,26.0,43.0,31.0,39.0,34.0,50.0,68.0,73.0,85.0,70.0,80.0,76.0,80.0,73.0,66.0,69.0,71.0,63.0,82.0,80.0,64.0,53.0,70.0,68.0,76.0,1.0
0.556475,0.898658,1.0,0.998371,0.708548,0.63313,0.312195,0.602012,0.495724,0.65002,0.808527,0.557818,0.270233,0.224379,0.163017,0.28735,0.652571,0.669082,0.988858,0.888245,0.612686,0.659509,0.344644,0.30567,0.568847,0.636809,0.493663,0.543737,0.562447,0.139465,0.060611,0.33605,0.557553,0.768083,0.763851,0.729264,0.631731,0.544562,0.400006,0.351516,0.668779,0.5168,0.683191,0.49894,0.342423,0.0,0.032828,0.304805,0.629116,0.774512,0.849361,0.841622,0.626031,0.477528,0.338349,0.361076,0.545545,0.71206,0.668272,0.535997,0.332316,0.323547,0.068685,0.194641,0.368571,0.746077,0.90135,0.965574,0.85133,0.467191,0.0
5.0,1.0,2.0,16.0,27.0,44.0,53.0,56.0,50.0,68.0,62.0,82.0,73.0,62.0,63.0,58.0,44.0,46.0,63.0,69.0,56.0,59.0,75.0,76.0,62.0,77.0,69.0,69.0,66.0,80.0,67.0,68.0,57.0,55.0,60.0,57.0,60.0,79.0,78.0,89.0,69.0,77.0,57.0,73.0,74.0,63.0,47.0,64.0,83.0,79.0,62.0,57.0,59.0,73.0,71.0,63.0,55.0,42.0,45.0,60.0,74.0,82.0,79.0,59.0,74.0,61.0,56.0,72.0,72.0,73.0,1.0
55.0,66.0,76.0,67.0,78.0,79.0,79.0,79.0,69.0,71.0,78.0,69.0,51.0,66.0,74.0,67.0,68.0,86.0,66.0,52.0,66.0,62.0,71.0,74.0,69.0,67.0,59.0,47.0,62.0,82.0,72.0,64.0,65.0,76.0,73.0,61.0,63.0,66.0,56.0,64.0,74.0,56.0,58.0,64.0,71.0,73.0,68.0,76.0,61.0,60.0,80.0,66.0,52.0,68.0,66.0,84.0,66.0,76.0,70.0,57.0,46.0,39.0,28.0,23.0,26.0,42.0,62.0,82.0,80.0,66.0,1.0
47.0,65.0,64.0,47.0,65.0,83.0,72.0,59.0,57.0,44.0,34.0,50.0,52.0,45.0,48.0,63.0,79.0,75.0,77.0,68.0,58.0,78.0,66.0,82.0,62.0,78.0,69.0,64.0,51.0,35.0,52.0,52.0,55.0,68.0,79.0,70.0,64.0,79.0,88.0,77.0,61.0,69.0,49.0,53.0,42.0,46.0,54.0,48.0,60.0,70.0,72.0,75.0,73.0,70.0,80.0,98.0,79.0,79.0,62.0,79.0,61.0,51.0,34.0,35.0,27.0,20.0,26.0,40.0,57.0,64.0,1.0
48.0,65.0,80.0,85.0,80.0,79.0,59.0,56.0,57.0,50.0,31.0,51.0,49.0,66.0,70.0,54.0,47.0,60.0,55.0,60.0,56.0,74.0,69.0,74.0,67.0,77.0,82.0,76.0,65.0,48.0,61.0,42.0,28.0,35.0,33.0,52.0,65.0,79.0,61.0,62.0,81.0,79.0,64.0,69.0,63.0,80.0,68.0,54.0,61.0,73.0,78.0,75.0,80.0,74.0,75.0,78.0,63.0,83.0,69.0,63.0,53.0,51.0,54.0,43.0,49.0,34.0,17.0,2.0,4.0,19.0,1.0
54.0,71.0,78.0,65.0,47.0,38.0,32.0,44.0,54.0,62.0,75.0,70.0,61.0,49.0,69.0,88.0,71.0,66.0,77.0,75.0,76.0,64.0,55.0,72.0,61.0,76.0,58.0,68.0,79.0,99.0,80.0,68.0,50.0,50.0,51.0,60.0,78.0,64.0,80.0,71.0,65.0,82.0,79.0,70.0,54.0,67.0,64.0,59.0,56.0,40.0,58.0,76.0,88.0,80.0,68.0,63.0,45.0,56.0,49.0,45.0,49.0,62.0,77.0,59.0,55.0,43.0,52.0,70.0,72.0,72.0,1.0
0.390519,0.681118,0.684895,0.725227,0.697419,0.338149,0.2778,0.218275,0.331836,0.634437,0.561462,0.462607,0.200511,0.077331,0.044446,0.093517,0.495505,0.64414,0.746125,0.675021,0.560945,0.341891,0.28505,0.407022,0.465285,0.55081,0.542063,0.517645,0.186614,0.055518,0.038977,0.121363,0.408771,0.530257,0.8073,1.0,0.604046,0.393868,0.181792,0.22699,0.358134,0.461511,0.612057,0.417436,0.229899,0.275221,0.007333,0.23598,0.46108,0.751167,0.798811,0.793833,0.49034,0.359986,0.291411,0.470274,0.40437,0.555735,0.561907,0.618903,0.324134,0.113109,0.0,0.208011,0.464942,0.640527,0.707021,0.662367,0.501771,0.419803,0.0
0.471876,0.652863,0.755749,0.693475,0.629213,0.410865,0.385857,0.245127,0.422596,0.582196,0.562036,0.56027,0.38272,0.0,0.008811,0.29555,0.474015,0.71941,0.875004,0.85581,0.647853,0.421945,0.286151,0.426341,0.424418,0.580853,0.73889,0.517081,0.272937,0.146097,0.06648,0.121909,0.467447,0.641496,1.0,0.820713,0.536165,0.370936,0.349257,0.221089,0.675729,0.458301,0.686189,0.44873,0.21048,0.138271,0.009158,0.318016,0.328916,0.756859,0.823134,0.825552,0.658365,0.258271,0.305035,0.404534,0.486066,0.54972,0.489342,0.532414,0.436399,0.148716,0.144768,0.262605,0.413749,0.717161,0.919371,0.667701,0.669947,0.509901,0.0
68.0,61.0,81.0,80.0,71.0,58.0,51.0,65.0,64.0,63.0,80.0,78.0,58.0,71.0,75.0,78.0,85.0,66.0,60.0,76.0,78.0,63.0,66.0,50.0,40.0,32.0,41.0,37.0,57.0,54.0,62.0,70.0,78.0,58.0,72.0,86.0,77.0,79.0,70.0,51.0,45.0,47.0,54.0,39.0,48.0,36.0,20.0,35.0,19.0,12.0,24.0,21.0,35.0,47.0,35.0,47.0,60.0,61.0,75.0,73.0,66.0,52.0,53.0,63.0,82.0,74.0,80.0,80.0,78.0,73.0,1.0
89.0,71.0,75.0,60.0,40.0,46.0,58.0,76.0,66.0,57.0,56.0,68.0,84.0,78.0,70.0,78.0,58.0,68.0,70.0,71.0,70.0,80.0,74.0,80.0,62.0,44.0,25.0,18.0,14.0,8.0,4.0,13.0,11.0,13.0,31.0,50.0,50.0,66.0,56.0,60.0,61.0,47.0,62.0,81.0,80.0,64.0,66.0,74.0,64.0,48.0,63.0,78.0,90.0,70.0,64.0,47.0,62.0,63.0,71.0,80.0,80.0,74.0,68.0,80.0,67.0,51.0,42.0,33.0,48.0,65.0,1.0
83.0,76.0,69.0,78.0,71.0,51.0,39.0,50.0,53.0,72.0,80.0,78.0,63.0,74.0,65.0,50.0,63.0,81.0,70.0,56.0,53.0,61.0,67.0,76.0,78.0,78.0,73.0,55.0,42.0,22.0,36.0,24.0,12.0,12.0,21.0,12.0,16.0,15.0,27.0,46.0,47.0,56.0,51.0,47.0,62.0,69.0,77.0,60.0,76.0,63.0,46.0,59.0,68.0,87.0,71.0,70.0,66.0,78.0,79.0,72.0,58.0,66.0,60.0,74.0,60.0,72.0,90.0,74.0,73.0,71.0,1.0
0.472136,0.769602,0.879196,1.0,0.79449,0.359586,0.423942,0.292147,0.476782,0.759155,0.579725,0.495216,0.320592,0.097948,0.067513,0.308161,0.428412,0.795357,0.946966,0.96307,0.799862,0.412254,0.302976,0.324848,0.627708,0.719995,0.690103,0.509075,0.415536,0.335738,0.286801,0.194078,0.650264,0.695749,0.913848,0.860674,0.746486,0.442342,0.417829,0.348891,0.577887,0.586128,0.686517,0.605335,0.382893,0.293559,0.0,0.326736,0.497206,0.862975,0.948697,0.990118,0.706301,0.622403,0.422155,0.331795,0.49856,0.64495,0.727764,0.677473,0.452203,0.279048,0.121759,0.38371,0.572411,0.879374,0.827294,0.938964,0.675874,0.421181,0.0
76.0,75.0,73.0,58.0,64.0,82.0,65.0,68.0,72.0,66.0,55.0,60.0,45.0,59.0,49.0,59.0,72.0,55.0,62.0,48.0,62.0,43.0,63.0,79.0,71.0,54.0,44.0,53.0,50.0,54.0,64.0,84.0,74.0,76.0,64.0,52.0,58.0,72.0,75.0,75.0,58.0,78.0,75.0,82.0,64.0,46.0,33.0,41.0,42.0,51.0,41.0,36.0,51.0,53.0,44.0,47.0,58.0,47.0,65.0,74.0,80.0,70.0,82.0,77.0,79.0,60.0,46.0,37.0,53.0,34.0,1.0
0.522302,0.720374,1.0,0.759984,0.691976,0.528235,0.341021,0.386635,0.493568,0.678826,0.670469,0.463529,0.311972,0.199323,0.252855,0.255431,0.417276,0.82878,0.929962,0.83816,0.607381,0.61352,0.435102,0.332504,0.571654,0.529903,0.646148,0.663968,0.390477,0.219911,0.150806,0.201379,0.540414,0.669707,0.909743,0.782396,0.574541,0.474302,0.307467,0.266259,0.382329,0.487918,0.62209,0.592416,0.323801,0.141409,0.0,0.206173,0.455792,0.608186,0.820288,0.862636,0.560181,0.317506,0.257815,0.220179,0.456809,0.588893,0.613795,0.628317,0.285886,0.051465,0.125522,0.269546,0.478556,0.885204,0.922115,0.948076,0.651779,0.370466,0.0
99.0,79.0,73.0,54.0,57.0,50.0,40.0,44.0,48.0,42.0,39.0,36.0,48.0,31.0,22.0,40.0,50.0,56.0,36.0,41.0,46.0,65.0,85.0,77.0,59.0,69.0,77.0,68.0,78.0,67.0,63.0,69.0,79.0,59.0,52.0,58.0,62.0,77.0,73.0,76.0,77.0,63.0,77.0,60.0,62.0,50.0,68.0,72.0,58.0,41.0,56.0,64.0,77.0,61.0,81.0,66.0,77.0,67.0,74.0,59.0,48.0,50.0,61.0,81.0,72.0,61.0,46.0,54.0,39.0,42.0,1.0
0.624433,0.784225,1.0,0.763844,0.769564,0.559763,0.410407,0.222584,0.622977,0.777614,0.607431,0.669245,0.287887,0.145098,0.133108,0.368106,0.595529,0.804071,0.924135,0.933694,0.723998,0.586443,0.314364,0.571761,0.621943,0.520931,0.72118,0.488478,0.37145,0.0,0.036048,0.280856,0.504676,0.89408,0.908996,0.935636,0.817712,0.389675,0.293865,0.359424,0.540514,0.737094,0.587298,0.485675,0.384522,0.073401,0.092615,0.221026,0.515338,0.936879,0.885182,0.816147,0.663239,0.44467,0.439165,0.450717,0.490075,0.66755,0.6505,0.602868,0.47038,0.28333,0.186586,0.237897,0.487396,0.689073,0.934204,0.840958,0.796215,0.38738,0.0
33.0,38.0,52.0,65.0,63.0,81.0,75.0,60.0,44.0,49.0,62.0,76.0,63.0,63.0,74.0,56.0,69.0,83.0,68.0,75.0,75.0,57.0,68.0,73.0,57.0,66.0,61.0,80.0,74.0,64.0,78.0,65.0,78.0,83.0,74.0,79.0,59.0,48.0,37.0,52.0,70.0,58.0,65.0,65.0,71.0,51.0,46.0,54.0,62.0,62.0,42.0,39.0,53.0,56.0,53.0,73.0,68.0,83.0,74.0,72.0,53.0,57.0,57.0,58.0,65.0,67.0,65.0,78.0,73.0,71.0,1.0
0.455312,0.632598,0.922796,0.864826,0.701122,0.374675,0.158961,0.387247,0.42506,0.537224,0.534026,0.498849,0.444898,0.09261,0.0,0.276642,0.493826,0.562046,0.924132,1.0,0.430284,0.336251,0.087892,0.342661,0.561002,0.619074,0.751686,0.589713,0.455154,0.229469,0.056436,0.228558,0.408252,0.717227,0.874791,0.818138,0.754244,0.410655,0.245357,0.277397,0.533454,0.495117,0.620782,0.630545,0.339338,0.12801,0.086593,0.138481,0.4092,0.720142,0.892,0.903019,0.651563,0.548934,0.453834,0.414192,0.580278,0.529004,0.542888,0.56403,0.205096,0.110282,0.152909,0.339205,0.458739,0.682776,0.896041,0.736906,0.62972,0.437126,0.0
60.0,73.0,77.0,72.0,55.0,63.0,58.0,74.0,76.0,60.0,65.0,82.0,69.0,76.0,70.0,58.0,73.0,70.0,59.0,67.0,78.0,77.0,88.0,76.0,62.0,75.0,68.0,60.0,44.0,30.0,38.0,27.0,14.0,25.0,19.0,35.0,47.0,63.0,81.0,76.0,61.0,45.0,40.0,44.0,30.0,28.0,27.0,22.0,37.0,28.0,43.0,24.0,5.0,7.0,7.0,21.0,39.0,47.0,55.0,69.0,85.0,77.0,79.0,77.0,76.0,60.0,42.0,23.0,6.0,7.0,1.0
67.0,73.0,90.0,71.0,56.0,62.0,60.0,58.0,67.0,80.0,65.0,80.0,76.0,71.0,73.0,90.0,73.0,61.0,73.0,74.0,54.0,53.0,55.0,64.0,67.0,51.0,70.0,64.0,63.0,52.0,39.0,51.0,57.0,71.0,90.0,79.0,74.0,73.0,60.0,78.0,79.0,60.0,46.0,44.0,51.0,63.0,73.0,73.0,73.0,77.0,72.0,63.0,50.0,67.0,74.0,55.0,61.0,71.0,77.0,64.0,80.0,75.0,73.0,83.0,63.0,67.0,75.0,55.0,46.0,30.0,1.0
52.0,71.0,88.0,79.0,70.0,58.0,71.0,77.0,70.0,60.0,77.0,62.0,43.0,63.0,57.0,43.0,50.0,67.0,80.0,94.0,79.0,63.0,51.0,41.0,40.0,49.0,36.0,38.0,40.0,49.0,60.0,71.0,67.0,82.0,73.0,76.0,56.0,73.0,57.0,52.0,37.0,56.0,49.0,56.0,48.0,57.0,71.0,75.0,80.0,75.0,71.0,75.0,64.0,61.0,81.0,73.0,59.0,76.0,61.0,67.0,56.0,55.0,54.0,55.0,50.0,49.0,37.0,29.0,27.0,20.0,1.0
0.632177,0.608333,0.758304,0.781744,0.72677,0.590291,0.31599,0.412066,0.617938,0.692519,0.837699,0.509053,0.463214,0.130077,0.174432,0.280865,0.547473,0.677683,0.849741,0.775935,0.626769,0.472226,0.29101,0.336896,0.565479,0.669891,0.804072,0.570893,0.500468,0.070788,0.0,0.245767,0.48405,0.704475,0.858937,0.907788,0.64246,0.533968,0.466369,0.453964,0.502866,0.610997,0.772715,0.690488,0.387051,0.252859,0.195591,0.223405,0.528914,0.793037,1.0,0.837827,0.584065,0.468128,0.354492,0.335711,0.599217,0.730319,0.474152,0.659677,0.386229,0.197801,0.186322,0.13762,0.482263,0.818384,0.934713,0.823037,0.680944,0.490407,0.0
0.462387,0.715637,0.818459,0.894507,0.639631,0.32483,0.342464,0.267002,0.532412,0.748134,0.766078,0.50718,0.281876,0.11578,0.051692,0.366865,0.507084,0.729138,0.752919,0.760575,0.610957,0.52221,0.235793,0.274879,0.523212,0.48724,0.6834,0.530645,0.272493,0.184225,0.055846,0.205992,0.567493,0.833513,0.967991,0.814657,0.39618,0.545826,0.474229,0.207285,0.638469,0.668431,0.516631,0.519815,0.27936,0.07754,0.108526,0.192817,0.426005,0.918892,0.953593,0.79819,0.796183,0.405261,0.345677,0.455385,0.51584,0.742885,0.79926,0.535595,0.471116,0.0,0.118492,0.194202,0.549893,0.800337,1.0,0.868078,0.806472,0.470619,0.0
69.0,80.0,67.0,50.0,50.0,43.0,49.0,34.0,17.0,37.0,39.0,35.0,39.0,45.0,50.0,35.0,46.0,33.0,50.0,62.0,81.0,75.0,59.0,75.0,65.0,59.0,70.0,77.0,76.0,62.0,78.0,96.0,78.0,58.0,62.0,78.0,74.0,78.0,68.0,70.0,86.0,72.0,56.0,37.0,43.0,39.0,31.0,28.0,28.0,33.0,43.0,24.0,19.0,35.0,41.0,58.0,70.0,80.0,75.0,73.0,66.0,64.0,73.0,75.0,63.0,74.0,69.0,68.0,63.0,83.0,1.0
73.0,75.0,60.0,46.0,64.0,84.0,68.0,54.0,56.0,68.0,72.0,65.0,75.0,75.0,60.0,41.0,59.0,49.0,63.0,77.0,88.0,69.0,79.0,62.0,42.0,22.0,3.0,16.0,19.0,17.0,22.0,41.0,38.0,40.0,60.0,50.0,65.0,69.0,89.0,74.0,72.0,56.0,66.0,52.0,72.0,68.0,74.0,83.0,73.0,60.0,44.0,38.0,41.0,51.0,54.0,66.0,55.0,73.0,61.0,53.0,66.0,73.0,70.0,66.0,52.0,54.0,43.0,26.0,24.0,8.0,1.0
41.0,61.0,81.0,79.0,80.0,79.0,78.0,70.0,60.0,77.0,74.0,75.0,80.0,74.0,93.0,74.0,68.0,73.0,55.0,54.0,66.0,64.0,54.0,74.0,80.0,75.0,61.0,59.0,69.0,74.0,72.0,72.0,78.0,98.0,78.0,77.0,79.0,80.0,80.0,66.0,72.0,69.0,50.0,50.0,37.0,20.0,15.0,33.0,36.0,34.0,36.0,44.0,45.0,53.0,64.0,59.0,62.0,82.0,77.0,65.0,77.0,66.0,65.0,54.0,70.0,68.0,48.0,35.0,18.0,11.0,1.0
68.0,60.0,79.0,89.0,70.0,65.0,46.0,39.0,54.0,57.0,66.0,64.0,81.0,64.0,78.0,78.0,71.0,62.0,55.0,66.0,53.0,63.0,66.0,49.0,43.0,63.0,69.0,53.0,66.0,69.0,72.0,90.0,77.0,72.0,59.0,76.0,67.0,61.0,72.0,54.0,47.0,28.0,31.0,21.0,31.0,11.0,15.0,8.0,17.0,2.0,21.0,30.0,47.0,61.0,81.0,74.0,62.0,53.0,50.0,55.0,48.0,56.0,60.0,50.0,42.0,33.0,32.0,27.0,21.0,39.0,1.0
