value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53,value_54,value_55,value_56,value_57,value_58,value_59,value_60,value_61,value_62,value_63,value_64,value_65,value_66,value_67,value_68,value_69,value_70,label
90,71,69,73,66,60,62,80,80,97,77,73,54,34,35,24,10,19,13,25,44,50,50,34,53,66,79,89,79,60,43,53,51,36,48,67,70,57,75,93,79,77,77,64,49,49,43,51,49,36,44,45,62,75,62,73,65,48,35,21,29,27,37,36,20,39,50,52,36,44,1
69,74,80,60,52,62,65,69,80,71,67,80,87,72,60,74,57,48,49,61,49,68,69,80,70,73,60,42,29,14,29,14,17,37,33,34,43,62,79,86,74,68,51,61,69,72,66,73,79,89,78,69,77,80,69,72,75,66,75,65,58,57,64,51,48,65,70,85,65,76,1
78,74,55,74,89,79,61,57,58,75,69,57,65,84,79,60,55,68,62,73,65,73,59,47,57,42,30,27,17,32,28,34,43,35,20,16,13,12,25,40,60,64,76,59,60,76,63,54,72,62,64,66,62,54,56,73,80,99,80,69,69,72,79,73,69,79,84,68,61,67,1
70,69,60,53,66,62,81,80,61,61,52,44,24,21,14,31,34,25,29,44,37,34,37,42,51,34,53,61,58,41,53,70,51,42,43,48,41,29,18,7,9,15,20,15,34,37,18,20,13,25,40,22,13,33,40,30,26,45,38,48,32,13,13,20,11,14,4,20,3,11,0
31,43,28,21,14,15,33,43,39,33,32,32,40,28,36,49,37,46,42,25,44,55,66,52,69,80,64,46,45,41,36,26,18,18,14,34,25,26,26,31,49,30,25,38,28,26,35,21,27,28,24,18,9,12,8,28,9,17,16,3,19,31,36,56,37,46,38,54,47,27,0
48,68,79,66,58,77,65,84,96,99,90,74,78,82,77,72,90,72,74,61,43,46,47,40,41,54,69,79,79,63,61,61,42,24,33,46,50,64,72,63,65,72,68,63,51,33,34,44,37,19,38,40,40,43,54,38,50,48,61,43,61,68,58,47,66,47,65,71,59,77,0
30,40,60,64,57,76,83,73,54,69,56,42,39,50,39,47,67,85,77,77,69,79,69,79,69,53,61,64,55,59,69,49,52,65,45,39,33,24,5,6,11,13,18,33,20,26,41,43,60,64,68,86,73,59,51,52,57,54,62,51,55,69,62,71,83,63,75,76,74,77,1
18,18,22,13,11,9,15,28,46,44,43,26,32,12,27,47,54,68,86,66,48,31,37,53,55,61,65,62,79,60,49,62,67,73,84,100,90,86,94,86,73,76,84,64,56,60,76,62,63,75,69,51,38,56,36,27,37,44,42,39,31,45,62,63,83,75,90,91,79,64,0
86,69,81,96,97,79,71,65,77,84,97,82,62,72,68,69,80,88,68,75,95,76,80,80,96,83,63,74,62,46,65,61,69,67,86,94,92,83,70,80,74,87,92,74,82,94,74,89,89,98,96,93,73,85,90,79,85,92,91,78,83,93,77,67,67,54,59,50,42,31,0
47,66,72,77,70,83,69,61,65,58,51,52,64,63,81,71,70,51,55,65,73,73,76,59,72,64,58,75,59,61,72,65,74,76,94,79,69,68,77,75,60,58,56,66,73,75,77,79,85,66,79,79,64,55,61,66,74,62,48,42,23,13,1,20,34,22,20,9,17,6,1
62,82,76,57,43,28,48,61,70,68,55,63,81,72,66,48,60,63,78,76,59,64,46,43,59,46,60,69,84,74,77,63,73,74,57,74,64,73,74,61,57,72,66,80,71,79,92,80,69,55,75,64,61,45,25,18,7,1,4,20,1,8,11,29,17,4,12,20,6,16,1
57,72,91,72,77,57,69,69,78,61,65,64,61,73,59,65,80,64,73,93,73,54,39,45,27,41,57,70,69,58,65,81,73,76,64,58,50,64,44,64,44,36,54,73,61,44,52,67,70,68,51,69,76,78,79,70,51,46,62,52,70,82,70,50,62,42,58,52,40,44,1
80,66,70,86,80,70,61,74,59,62,72,63,58,66,46,64,50,63,48,36,50,53,73,72,61,57,61,78,61,45,58,68,65,64,79,97,79,80,63,69,52,43,62,66,52,64,60,53,67,83,63,77,76,64,58,71,79,80,75,81,66,48,59,53,46,37,27,20,4,13,1
34,24,41,25,11,4,5,24,8,27,35,41,52,56,69,63,83,96,78,77,80,93,74,80,80,92,78,97,88,92,78,67,56,73,76,65,70,79,85,83,63,75,65,78,95,90,96,76,96,90,85,96,82,62,50,58,62,52,42,27,40,33,20,25,8,18,31,31,42,35,0
91,91,84,66,86,94,90,95,91,74,75,68,61,49,30,46,30,27,38,58,46,29,11,5,21,39,48,64,67,47,42,49,58,56,58,71,87,89,96,86,81,92,87,93,75,74,80,61,53,38,31,34,40,28,30,44,60,53,58,45,55,42,57,66,61,71,81,95,79,72,0
33,21,27,7,24,44,28,46,59,76,88,70,69,53,51,50,70,58,56,37,48,31,51,50,67,63,77,65,81,68,56,45,57,76,79,67,69,82,71,58,46,26,34,18,33,41,32,43,50,37,45,65,67,71,52,55,53,64,75,63,59,60,61,81,61,78,75,73,78,79,1
91,82,69,82,77,92,88,84,88,93,87,83,100,85,76,68,53,41,42,24,29,42,25,6,26,41,33,49,37,24,36,45,57,53,67,70,71,54,42,24,19,38,24,23,20,32,22,31,34,40,50,35,41,35,27,13,32,31,22,19,14,18,21,33,42,39,21,32,13,11,0
72,80,66,53,50,55,43,58,68,53,68,62,59,78,67,54,58,71,86,71,73,88,87,89,91,93,93,76,77,79,67,75,75,92,76,92,74,86,81,88,87,76,83,98,85,88,68,64,63,55,47,67,77,78,72,66,79,94,86,85,89,89,90,72,92,91,99,87,70,67,0
81,68,62,82,84,77,96,89,95,85,77,95,85,89,94,85,75,92,80,92,90,85,84,70,82,74,88,71,81,90,72,92,98,92,77,62,49,52,46,50,56,48,47,31,48,34,18,28,44,52,68,54,59,57,46,45,55,70,55,49,52,61,49,29,23,8,15,7,14,27,0
99,79,72,55,69,55,59,66,46,52,65,76,93,73,53,35,43,54,69,78,66,77,62,71,80,62,79,60,67,73,88,74,73,56,55,48,43,38,49,30,43,40,53,68,55,38,47,60,55,69,59,76,90,76,59,78,61,78,65,74,57,61,67,67,80,66,56,59,41,52,1
66,80,61,46,52,58,49,69,52,67,63,61,56,50,48,29,44,29,49,64,83,75,61,56,54,68,64,57,61,71,54,68,80,64,80,73,54,52,72,81,68,72,70,63,69,72,73,75,64,73,63,82,68,77,59,64,70,77,76,73,54,74,66,58,76,96,76,72,72,57,1
70,68,57,43,48,59,54,58,61,81,84,65,48,53,42,54,69,64,82,82,66,51,56,54,48,50,70,68,61,58,58,62,44,40,34,27,41,56,50,51,43,38,34,30,15,28,31,18,24,7,20,3,6,26,29,35,37,37,36,18,19,36,16,21,10,30,38,20,12,29,0
96,97,91,83,85,95,93,81,96,96,83,93,100,94,87,90,99,95,82,75,65,70,70,58,38,23,3,22,14,31,25,6,21,31,36,17,11,1,18,21,31,36,45,63,63,58,44,45,31,12,5,14,8,12,7,6,13,22,18,16,33,51,65,82,93,93,75,57,44,54,0
57,41,28,42,54,48,67,70,63,60,75,79,90,72,62,66,56,61,74,55,51,45,64,58,55,58,63,62,69,78,61,75,69,68,84,70,64,59,73,58,61,73,80,78,75,76,80,97,78,61,71,72,60,66,47,58,56,65,75,95,79,80,69,78,61,62,63,65,59,58,1
80,60,62,69,77,73,61,70,66,55,55,64,59,47,42,40,42,57,66,84,71,62,65,79,61,72,78,68,84,64,72,70,61,73,67,62,71,67,75,80,78,70,75,60,46,55,67,72,71,69,84,69,70,70,63,54,66,50,58,67,78,91,78,58,57,68,55,71,67,68,1
73,55,74,74,69,69,77,94,74,79,72,67,49,49,33,23,41,51,70,78,79,90,78,68,75,72,59,40,50,54,54,47,30,16,26,13,14,22,29,44,31,32,34,51,39,50,69,62,64,82,68,65,47,61,67,74,76,67,73,75,68,65,85,71,52,46,36,16,21,9,1
62,55,44,46,49,57,76,60,76,57,67,60,79,91,72,71,62,58,44,55,36,43,23,25,37,54,72,91,73,55,60,80,75,69,77,57,45,55,49,57,61,69,75,89,75,59,70,70,63,47,49,69,76,68,57,46,31,42,57,45,60,59,63,83,76,70,58,71,55,39,1
12,3,5,2,13,28,14,11,12,32,43,53,52,37,34,34,16,28,35,46,64,67,53,51,31,43,55,45,47,54,50,39,26,14,19,8,27,11,14,33,50,41,23,42,50,51,64,49,63,81,76,86,80,60,59,61,60,71,75,62,74,83,65,68,59,69,55,74,70,59,0
68,76,62,54,38,23,36,22,29,18,4,3,23,29,22,39,50,52,71,87,69,83,75,88,91,71,62,49,47,35,42,35,41,38,58,43,55,71,75,67,69,84,96,96,77,92,88,77,79,60,74,67,87,68,66,61,65,45,26,32,13,30,19,19,16,13,8,24,34,38,0
6,14,11,31,31,32,12,21,20,9,27,35,47,27,9,20,17,37,54,43,51,62,54,64,47,44,34,31,51,67,79,95,77,57,55,40,29,45,36,32,38,19,25,32,48,64,60,44,42,25,43,60,69,80,96,99,88,78,98,90,72,68,77,74,90,85,94,99,94,84,0
83,67,78,74,61,75,60,43,56,36,43,49,49,53,56,63,44,30,20,30,28,13,16,19,26,20,34,27,11,6,20,38,29,45,31,44,55,43,59,47,45,63,54,41,32,48,43,63,45,32,22,19,10,1,15,23,14,28,10,29,9,3,1,4,21,10,15,14,24,23,0
44,58,66,83,75,58,62,72,77,73,77,73,80,61,79,72,92,77,72,62,69,77,76,71,77,60,70,78,62,77,78,60,71,65,64,55,49,35,54,50,62,56,51,70,58,60,71,64,61,79,78,70,71,63,81,73,66,55,67,62,77,75,78,65,72,74,82,66,56,39,1
98,95,89,93,94,91,89,83,92,88,85,95,92,82,79,93,85,78,93,90,74,67,71,89,80,99,99,99,81,61,43,29,17,36,38,41,30,21,19,32,35,36,18,27,25,13,13,2,4,11,2,4,4,20,1,11,23,4,19,29,48,31,26,42,48,32,26,28,10,18,0
2,6,20,31,49,55,51,65,68,48,56,61,75,78,90,95,79,97,96,94,99,84,74,82,90,72,60,74,59,47,34,40,53,56,40,29,28,29,20,29,39,24,10,21,33,27,19,24,33,45,44,42,40,57,60,44,45,46,53,49,59,45,41,32,18,29,16,4,8,22,0
60,66,62,73,84,80,67,79,64,45,62,50,45,43,51,62,51,71,55,75,80,80,68,84,75,71,65,52,59,75,56,75,77,65,60,71,61,68,85,79,78,75,79,75,67,70,67,55,71,51,62,74,62,81,64,62,49,62,54,54,61,76,75,79,79,61,77,61,52,43,1
16,36,47,62,76,77,75,71,88,71,80,71,69,61,47,48,39,43,46,46,39,21,33,14,30,32,45,27,23,21,36,22,16,28,26,14,30,50,63,72,85,72,54,72,76,80,72,66,66,82,62,49,63,54,54,64,48,57,55,59,76,60,77,82,77,63,76,64,45,65,1
91,78,59,51,62,65,66,69,69,78,76,73,72,59,46,62,68,79,80,70,86,79,73,59,49,31,40,37,57,63,70,61,50,64,54,59,40,21,37,56,75,75,55,74,81,69,77,68,71,61,77,76,68,79,76,78,76,78,67,74,69,63,82,73,72,76,60,50,39,24,1
97,97,78,84,67,51,41,21,13,20,34,46,39,30,20,1,14,8,18,5,3,22,7,24,30,30,46,59,73,88,93,100,80,78,83,85,98,80,98,90,76,71,53,58,42,24,31,40,42,39,23,24,4,14,9,4,21,25,35,46,27,43,24,17,15,25,14,28,15,14,0
56,63,70,80,98,78,60,58,57,51,42,50,44,58,53,68,51,67,83,69,57,65,72,61,58,77,72,58,62,66,67,77,65,50,46,39,36,24,20,22,7,4,17,29,30,42,47,30,50,59,78,75,65,61,62,81,78,79,65,69,54,61,67,62,52,53,68,87,77,70,1
34,15,15,34,17,12,13,9,4,12,24,9,7,18,38,47,48,41,56,47,34,38,28,32,27,23,30,13,26,11,20,21,8,4,11,2,2,19,39,21,9,16,12,12,28,16,32,16,8,10,19,22,25,31,51,47,58,75,84,99,96,94,91,82,81,70,60,79,92,78,0
98,82,72,60,52,48,35,41,22,20,39,49,50,40,33,28,37,50,43,54,68,83,88,79,66,70,72,56,48,43,53,39,57,68,86,98,100,95,80,84,95,99,82,97,84,66,81,69,66,84,96,91,83,74,56,51,62,61,75,74,83,78,97,89,73,85,90,84,79,87,0
76,80,79,62,81,79,71,68,56,73,61,61,53,64,71,67,62,77,80,68,78,64,64,60,60,46,45,59,74,76,60,78,77,90,76,65,73,70,75,58,67,70,77,74,61,78,84,65,58,58,59,65,49,59,56,56,75,62,71,70,79,93,74,67,77,59,69,75,68,56,1
8,21,3,23,42,50,50,57,53,33,26,41,58,77,61,47,57,65,50,59,67,81,64,59,39,53,67,78,73,78,71,51,70,87,80,79,68,62,65,69,61,59,63,58,70,82,80,64,70,56,57,73,74,55,69,67,50,42,36,54,47,67,58,70,85,79,68,80,74,65,1
67,58,73,85,100,80,90,90,96,83,99,80,71,72,68,54,37,53,70,81,71,51,55,58,54,41,47,44,50,51,46,27,11,18,3,22,18,16,6,19,7,18,14,15,33,39,47,63,47,55,66,51,32,17,4,24,32,36,24,6,26,32,47,58,38,33,23,28,47,27,0
58,54,50,46,55,71,80,74,80,70,59,70,89,75,74,70,53,41,56,41,50,60,59,66,83,66,80,79,66,62,68,76,56,49,63,83,71,80,68,49,32,47,43,41,52,66,62,71,63,67,72,65,48,52,64,81,68,72,55,49,64,66,57,56,69,55,51,52,58,73,1
33,25,28,27,26,17,37,24,39,51,61,78,86,83,82,69,88,91,71,53,70,60,79,99,85,67,67,51,31,24,7,19,20,7,16,9,7,2,10,13,4,4,19,17,25,18,5,9,24,10,14,33,24,7,20,6,1,20,26,28,19,13,18,31,38,22,40,39,38,51,0
38,58,42,37,32,21,18,38,34,54,73,83,88,93,80,71,68,81,95,98,88,97,89,86,76,59,74,63,76,86,97,94,84,100,96,77,91,95,99,85,85,96,77,90,77,72,86,88,89,99,84,82,97,93,100,88,68,80,76,81,73,57,55,43,28,28,29,47,31,32,0
66,59,72,68,64,63,80,68,59,72,82,76,72,64,64,63,63,47,33,26,11,11,27,15,30,43,25,43,62,74,54,51,56,57,75,73,70,61,78,78,76,64,84,66,65,60,79,75,77,63,56,39,58,68,77,66,75,93,74,59,67,64,63,74,73,75,83,70,62,78,1
39,33,17,7,11,31,31,29,21,30,31,50,44,41,55,52,38,48,30,44,31,39,56,50,31,16,13,15,16,23,41,59,60,57,40,55,54,47,46,36,16,6,16,36,39,29,10,24,7,2,8,9,17,19,39,36,24,32,28,47,31,49,55,49,53,53,72,78,80,77,0
85,75,63,63,46,40,29,12,23,42,53,51,59,42,52,59,64,48,60,61,71,71,56,75,93,75,79,64,60,76,74,76,73,78,69,75,86,70,62,48,63,72,56,47,61,63,75,74,75,65,62,82,62,42,34,32,13,31,33,18,10,20,1,18,8,28,31,19,7,2,1
48,35,51,33,47,47,53,68,69,79,83,77,67,73,77,65,51,48,67,75,73,66,79,85,68,53,43,52,64,65,74,74,65,71,62,81,71,52,65,67,75,74,67,69,54,63,46,26,40,50,63,59,73,65,72,72,83,65,48,61,72,73,68,68,68,65,47,55,62,66,1
88,74,69,58,71,71,58,53,67,74,71,90,70,59,52,38,28,30,18,3,13,9,10,19,39,35,22,41,49,60,65,78,71,89,73,62,45,61,56,41,31,19,20,31,36,42,40,40,30,19,10,27,29,30,17,27,27,45,54,39,22,27,40,60,77,71,73,66,82,72,1
82,98,84,92,72,71,71,62,75,70,84,91,78,89,72,87,87,67,76,56,51,61,61,62,44,59,53,72,88,85,77,77,77,86,92,77,86,97,84,64,63,83,76,60,60,53,52,36,24,22,31,43,51,64,53,53,51,50,31,46,46,63,59,61,41,50,49,38,53,33,0
51,46,39,56,55,75,88,96,78,67,66,47,53,64,53,72,68,80,65,83,80,68,55,59,69,52,51,58,77,57,76,78,70,65,70,80,60,56,51,67,56,73,83,72,85,70,77,84,76,96,87,68,55,43,30,12,9,13,9,25,12,15,31,41,37,35,17,30,19,29,0
40,35,53,67,87,100,98,88,93,82,78,92,83,97,81,66,55,57,55,42,30,12,1,2,2,3,18,27,33,50,68,64,52,63,65,58,48,31,48,43,58,62,46,35,19,18,23,40,33,35,49,61,78,58,43,43,49,33,39,24,43,47,31,25,42,38,34,46,43,58,0
72,63,82,66,63,45,61,44,30,46,32,35,37,57,74,66,64,46,39,55,48,49,46,54,74,86,73,64,76,68,58,51,54,68,73,68,52,60,75,74,74,62,82,66,75,76,78,69,75,58,73,72,64,67,64,81,63,73,69,56,53,55,65,73,59,62,71,60,77,61,1
42,25,31,41,31,41,52,58,47,28,46,53,39,33,50,33,34,25,14,18,12,3,21,37,32,14,6,11,23,26,39,29,21,13,25,38,24,30,22,28,40,41,55,56,54,46,26,19,7,9,28,26,11,15,30,39,53,67,57,39,41,39,56,53,48,53,57,60,80,66,0
45,64,82,75,82,83,70,50,40,48,42,62,50,46,52,50,64,46,65,63,65,51,38,22,30,47,55,75,83,97,97,99,90,86,80,78,80,78,86,82,66,80,97,87,88,69,61,66,82,94,98,99,85,92,89,74,58,70,51,71,89,73,75,77,93,93,75,58,43,28,0
23,19,33,49,64,62,62,80,99,97,84,89,77,74,67,64,80,87,99,84,70,54,60,47,64,76,67,83,99,93,89,73,81,63,53,58,77,62,76,79,97,78,81,79,71,59,57,68,68,79,70,78,90,70,53,45,47,54,45,43,55,52,65,74,59,42,33,35,42,32,0
86,80,77,65,65,62,61,46,42,56,41,22,41,41,52,41,48,41,21,35,17,19,36,43,61,74,75,70,86,67,80,74,70,72,78,74,61,51,68,49,53,71,78,92,73,56,53,58,60,80,65,79,78,79,94,79,80,77,63,67,54,61,46,60,56,53,34,21,13,33,1
18,34,40,55,73,78,68,87,69,76,91,86,100,99,100,95,75,67,74,69,50,55,62,44,44,55,40,24,27,7,23,18,8,13,25,15,12,13,8,10,3,6,21,18,18,26,25,29,39,36,31,28,21,7,6,17,29,31,44,40,37,35,16,29,10,18,36,51,51,63,0
59,72,88,77,68,63,63,47,62,79,73,53,51,71,62,70,87,70,75,65,74,56,44,55,70,68,51,33,42,49,65,65,74,54,46,62,81,64,72,70,76,73,71,74,65,51,49,65,61,42,29,47,49,64,72,67,63,69,84,70,71,75,61,52,44,64,66,65,62,53,1
96,85,75,87,83,74,54,56,42,35,55,74,60,53,66,47,46,42,31,15,33,49,64,54,54,37,41,61,75,89,71,89,69,61,44,63,80,89,95,77,84,71,76,89,97,95,97,78,63,58,44,34,29,14,9,3,21,29,16,17,6,15,11,10,29,10,21,29,14,9,0
77,67,65,78,59,77,67,49,39,26,23,16,27,45,33,23,40,36,32,33,35,54,51,68,62,71,89,72,69,50,69,50,69,68,66,75,77,69,88,74,71,75,79,67,65,67,52,47,58,46,66,64,47,61,67,66,67,81,72,55,56,70,79,59,54,66,85,79,63,44,1
52,50,46,39,31,37,22,36,50,47,60,75,76,59,79,87,98,90,93,88,68,73,68,75,74,85,71,56,54,41,37,35,33,21,34,47,60,41,37,26,45,28,30,32,20,8,14,18,29,12,17,6,23,10,24,43,34,30,24,7,12,17,27,26,40,48,40,43,40,54,0
16,32,39,58,67,65,51,48,62,81,66,76,68,64,44,52,64,78,70,80,61,42,40,35,18,30,31,47,63,61,78,87,71,56,40,55,69,63,51,55,75,93,79,76,75,74,56,63,43,26,24,37,42,48,51,62,69,88,69,59,56,73,55,62,66,77,73,80,68,49,1
84,91,84,81,67,80,71,84,84,100,85,98,91,85,94,82,79,75,74,55,70,51,62,66,65,45,48,51,62,55,44,53,40,52,49,58,53,52,66,80,68,56,66,84,95,88,81,96,82,93,99,86,81,81,68,60,41,24,7,10,29,44,40,25,7,2,13,24,26,28,0
69,72,77,88,79,76,70,78,69,71,72,73,68,75,71,68,88,71,79,61,70,73,57,47,51,71,68,60,40,45,27,36,45,38,41,25,40,59,44,50,51,52,72,68,57,62,72,55,70,54,69,82,70,77,61,67,63,56,50,62,79,95,80,66,64,60,69,54,68,72,1
39,57,40,32,46,53,72,83,79,61,58,73,53,67,69,72,80,65,60,77,72,64,73,78,66,53,53,70,90,78,76,71,51,53,67,74,54,58,64,76,56,71,63,76,76,72,82,71,74,61,51,43,50,58,65,49,60,42,33,32,52,65,84,79,80,77,57,67,66,76,1
53,39,50,58,67,59,76,73,82,82,99,96,77,85,84,94,88,86,78,70,55,57,64,44,29,47,66,78,78,70,66,76,71,90,82,78,65,69,79,86,73,54,42,41,24,38,49,37,46,26,37,53,50,67,68,66,61,61,79,62,56,47,42,50,54,46,45,58,56,46,0
88,72,74,65,66,74,67,65,52,33,13,7,4,17,29,48,63,50,42,61,81,68,59,64,68,72,56,68,77,97,77,76,77,58,42,24,38,47,35,45,61,63,56,61,81,63,50,40,33,33,42,52,57,50,59,49,48,36,46,42,47,38,26,37,44,38,28,16,14,29,1
10,22,39,51,52,68,60,66,60,61,70,89,73,86,99,94,94,76,74,61,79,91,82,89,73,77,92,88,91,91,72,82,94,85,76,79,82,72,64,70,57,46,33,32,19,9,7,14,28,9,25,12,13,21,28,42,44,38,19,12,32,47,29,13,3,15,19,2,12,5,0
18,8,26,20,17,23,4,6,5,17,34,31,20,38,34,26,32,13,31,33,19,38,50,41,32,30,18,10,17,10,12,15,31,25,32,15,1,12,25,38,34,52,69,81,81,86,70,82,62,47,63,44,28,33,53,45,36,20,2,4,18,10,13,2,15,10,22,41,45,39,0
31,36,20,20,2,21,36,43,42,58,76,91,81,63,79,78,89,83,87,87,82,62,64,67,71,57,74,92,74,67,55,37,54,53,73,85,96,79,84,68,77,73,58,52,32,24,37,46,44,25,16,24,14,2,1,4,9,27,36,22,23,28,36,40,29,28,21,33,17,6,0
76,70,75,85,69,55,57,70,60,54,42,49,64,67,75,62,82,80,62,43,25,20,10,29,40,44,51,66,74,56,60,79,84,64,79,67,64,76,68,63,69,52,32,16,18,22,4,7,26,13,4,15,35,26,37,35,35,54,71,72,53,46,65,58,65,64,82,80,76,74,1
18,32,21,9,20,27,32,32,40,39,27,10,15,23,18,1,19,26,9,28,47,61,75,94,94,78,84,76,61,71,73,85,73,57,74,57,68,50,63,54,69,80,90,82,83,89,91,75,80,78,80,87,68,50,42,57,57,75,68,85,92,76,93,89,76,94,87,84,84,88,0
16,27,12,7,3,10,13,8,1,11,12,25,37,21,2,22,38,53,69,62,81,80,78,78,72,66,79,64,74,73,90,77,76,59,51,53,68,62,75,63,67,65,83,68,79,69,62,62,53,71,72,68,75,79,72,76,65,55,66,86,66,52,44,42,54,68,68,66,67,66,1
79,67,78,64,75,67,48,62,43,34,50,36,35,52,56,74,63,83,74,73,64,45,36,32,38,51,67,54,40,49,42,62,52,38,40,23,34,39,48,34,31,47,36,50,55,65,82,68,79,64,53,71,72,77,76,79,88,79,74,57,71,52,67,72,68,77,77,94,79,73,1
64,67,82,77,65,66,80,62,54,56,69,81,75,74,75,56,76,67,80,62,68,76,75,73,62,82,72,68,69,60,43,26,30,42,62,74,77,72,59,58,70,75,65,71,78,62,70,67,66,67,65,77,59,79,60,68,59,46,62,61,69,67,66,69,73,71,72,90,78,68,1
88,76,65,62,63,56,53,61,63,48,64,50,52,52,57,63,44,40,59,71,67,58,56,42,56,65,84,65,55,56,76,72,63,50,65,71,68,52,65,85,68,79,71,64,78,70,70,79,67,75,57,53,71,68,61,74,71,64,80,71,63,55,60,62,82,72,71,68,71,67,1
70,55,37,23,36,33,13,27,21,24,30,38,37,56,65,62,78,76,70,72,57,74,93,84,93,89,92,81,90,70,78,82,92,86,82,69,88,77,71,78,83,82,74,84,77,85,78,97,90,89,77,91,75,69,61,41,27,18,32,32,23,38,50,33,21,39,25,22,24,39,0
53,72,78,58,53,67,61,74,64,52,55,71,85,86,72,81,89,91,77,97,85,65,47,31,21,4,12,1,1,13,20,37,36,49,49,35,30,41,56,46,54,67,56,38,39,50,49,30,17,25,15,24,29,43,62,46,40,33,49,46,37,19,33,16,26,26,21,23,26,14,0
63,58,70,73,57,73,83,75,76,79,69,71,54,68,57,71,71,75,79,66,83,69,80,78,64,50,65,75,79,59,56,76,66,60,56,70,63,52,68,78,73,85,73,72,58,78,76,80,75,76,76,61,80,63,63,77,64,75,70,88,75,63,66,62,64,44,51,53,35,21,1
52,37,48,62,68,72,81,74,78,79,78,67,70,72,65,49,65,85,68,78,68,67,80,71,54,69,55,39,49,34,14,8,5,5,4,22,21,16,9,19,33,14,29,11,20,12,14,28,38,26,44,62,82,80,64,44,59,77,59,43,56,63,83,73,79,68,77,78,67,50,1
76,72,72,58,57,72,92,99,90,82,90,80,96,83,82,71,65,56,51,38,37,30,46,51,68,88,96,88,89,81,86,99,93,96,99,99,90,79,82,82,65,69,56,71,84,90,97,86,97,84,80,71,76,58,48,41,27,32,48,60,71,88,87,76,70,64,49,53,33,18,0
61,63,82,70,66,61,55,66,76,58,39,43,52,42,34,43,50,70,76,82,78,62,67,60,59,63,79,80,65,64,81,76,72,73,69,60,52,36,33,37,34,26,6,16,4,14,13,26,36,55,56,68,52,71,63,53,55,55,53,49,45,55,47,44,29,41,54,65,83,66,1
84,73,65,46,29,13,21,40,43,55,66,81,68,53,36,34,52,43,32,36,31,12,5,7,2,19,34,33,41,49,42,58,54,38,52,35,19,28,28,40,60,50,31,32,35,27,37,43,63,82,69,80,61,46,40,39,47,64,45,47,63,82,74,62,57,43,44,31,33,42,1
44,34,51,63,69,71,54,48,30,12,25,26,16,11,23,10,5,20,22,12,23,36,49,52,34,43,45,25,22,38,20,24,28,9,26,27,15,16,16,15,7,27,24,10,22,14,19,26,22,18,16,13,5,2,19,29,37,43,34,18,30,38,40,20,5,16,4,11,11,14,0
55,62,51,70,86,72,61,48,41,55,72,67,68,48,61,63,49,65,71,83,74,79,77,71,52,57,66,78,83,67,74,57,45,50,56,52,32,51,60,65,47,62,73,66,66,83,78,60,45,57,43,61,54,70,66,71,54,74,77,61,55,44,62,76,69,65,45,32,25,15,1
45,65,84,66,68,60,76,72,71,69,62,57,59,64,64,84,67,68,51,38,43,44,62,60,75,67,80,68,76,62,80,89,77,57,74,67,70,68,60,57,73,55,67,74,75,68,57,54,56,64,58,72,65,48,67,53,65,80,68,79,60,66,86,80,76,58,76,65,66,74,1
16,15,34,28,45,44,31,38,52,44,57,59,66,61,66,79,89,74,58,47,58,76,58,47,57,73,79,73,69,81,67,76,63,63,79,77,67,74,77,58,60,76,63,82,65,45,56,64,72,66,56,68,83,66,50,35,44,61,79,70,66,79,71,80,76,64,62,44,53,54,1
41,24,24,17,8,15,30,21,40,25,42,58,60,67,77,63,48,44,61,43,62,81,80,75,74,55,62,63,80,78,77,77,66,75,73,74,79,71,77,77,79,64,84,78,61,70,56,57,64,63,72,77,69,88,77,66,48,52,69,51,58,74,73,60,70,50,69,89,75,71,1
53,49,50,54,35,36,20,4,4,6,20,21,13,25,30,48,47,59,52,67,63,63,58,53,52,60,67,54,57,39,43,41,53,34,28,29,18,18,22,28,20,33,17,26,18,27,20,24,6,15,30,44,37,28,35,43,39,58,58,60,59,49,62,51,40,25,40,43,34,36,0
51,59,57,58,61,73,88,83,64,51,43,52,32,23,9,16,14,28,19,24,4,17,28,40,43,28,28,11,1,10,25,40,32,47,35,45,28,27,14,27,42,30,33,49,69,88,97,80,60,59,66,69,76,83,67,78,87,87,82,69,60,71,75,57,62,77,73,79,80,97,0
26,44,31,37,43,23,43,54,36,45,41,29,15,32,40,37,21,34,52,46,31,50,61,43,47,65,61,51,65,50,54,50,59,48,55,37,34,29,34,32,28,48,55,54,71,80,72,64,75,81,83,99,94,84,83,73,77,92,85,99,80,86,84,89,69,52,33,42,30,50,0
20,38,48,40,53,43,49,35,29,19,2,11,14,25,19,2,22,11,4,6,13,32,47,28,20,7,27,38,54,69,77,95,95,84,74,65,80,86,92,94,74,79,93,100,87,94,77,87,78,74,90,86,83,96,97,98,93,84,98,90,95,76,68,50,65,82,96,85,69,85,0
